Date,Open,High,Low,Close,Adj Close,Volume
2021-06-27,31.954544,31.954544,31.954544,31.954544,31.088732,0
2021-06-28,31.954544,31.954544,31.863636,31.909090,31.044510,5645059
2021-06-29,31.909090,32.090908,31.818180,32.090908,31.221401,8011865
2021-06-30,32.000000,32.045452,31.818180,31.909090,31.044510,14452298
2021-07-01,31.909090,31.909090,31.818180,31.818180,30.956064,5448521
2021-07-04,31.818180,31.954544,31.818180,31.863636,31.000288,8335410
2021-07-05,31.818180,31.863636,31.727272,31.772726,30.911840,5355944
2021-07-06,31.772726,31.818180,31.681818,31.772726,30.911840,4323723
2021-07-07,31.727272,31.818180,31.636362,31.772726,30.911840,6504171
2021-07-08,31.681818,31.772726,31.636362,31.681818,30.823397,5338404
2021-07-11,31.681818,31.727272,31.454544,31.454544,30.602280,4609124
2021-07-12,31.454544,31.590908,31.272726,31.409090,30.558058,5459295
2021-07-13,31.454544,31.727272,31.409090,31.590908,30.734949,4633052
2021-07-14,31.545454,31.818180,31.545454,31.818180,30.956064,4594109
2021-07-15,31.727272,31.818180,31.636362,31.727272,30.867619,5234482
2021-07-25,31.727272,31.818180,31.636362,31.727272,30.867619,6867646
2021-07-26,31.727272,31.772726,31.590908,31.590908,30.734949,2917119
2021-07-27,31.590908,31.636362,31.545454,31.545454,30.690725,4505263
2021-07-28,31.545454,31.727272,31.545454,31.727272,30.867619,3433191
2021-07-29,31.681818,31.727272,31.545454,31.681818,30.823397,6257142
2021-08-01,31.636362,31.727272,31.590908,31.636362,30.779173,4053295
2021-08-02,31.590908,31.909090,31.590908,31.772726,30.911840,9863243
2021-08-03,31.772726,31.909090,31.681818,31.909090,31.044510,6391140
2021-08-04,31.818180,31.909090,31.727272,31.772726,30.911840,4713119
2021-08-05,31.772726,31.909090,31.681818,31.863636,31.000288,4358862
2021-08-08,31.818180,32.045452,31.772726,31.954544,31.088732,8135392
2021-08-09,31.909090,32.000000,31.863636,31.954544,31.088732,5271655
2021-08-10,31.909090,32.000000,31.863636,31.954544,31.088732,4559662
2021-08-11,31.954544,32.045452,31.909090,32.045452,31.177177,6824160
2021-08-12,32.045452,32.045452,31.954544,32.000000,31.132957,4779967
2021-08-15,31.954544,32.181816,31.954544,32.136364,31.265625,7433387
2021-08-16,31.909090,31.909090,31.772726,31.818180,31.267231,7552174
2021-08-17,31.818180,32.045452,31.772726,32.045452,31.490568,10478451
2021-08-18,31.954544,32.045452,31.863636,31.863636,31.311901,4430239
2021-08-19,31.863636,31.954544,31.636362,31.772726,31.222565,4976830
2021-08-22,31.772726,31.772726,31.636362,31.727272,31.177898,2289189
2021-08-23,31.727272,31.772726,31.363636,31.363636,30.820557,4867967
2021-08-24,31.454544,31.636362,31.454544,31.636362,31.088562,2744333
2021-08-25,31.590908,31.681818,31.545454,31.636362,31.088562,2248970
2021-08-26,31.636362,31.681818,31.545454,31.681818,31.133230,1747416
2021-08-29,31.590908,31.772726,31.590908,31.727272,31.177898,1904609
2021-08-30,31.727272,31.863636,31.590908,31.863636,31.311901,5126359
2021-08-31,31.727272,31.954544,31.727272,31.954544,31.401234,8247149
2021-09-01,31.863636,31.909090,31.818180,31.818180,31.267231,3254111
2021-09-02,31.818180,31.909090,31.772726,31.909090,31.356567,2470942
2021-09-05,31.818180,31.954544,31.818180,31.909090,31.356567,3217843
2021-09-06,31.863636,31.909090,31.818180,31.909090,31.356567,3240503
2021-09-07,31.818180,31.909090,31.818180,31.909090,31.356567,1834422
2021-09-08,31.863636,31.909090,31.818180,31.909090,31.356567,4503026
2021-09-09,31.818180,31.863636,31.772726,31.772726,31.222565,4369658
2021-09-12,31.818180,31.863636,31.772726,31.772726,31.222565,2494280
2021-09-13,31.772726,31.863636,31.727272,31.863636,31.311901,4170966
2021-09-14,31.772726,31.863636,31.772726,31.772726,31.222565,4539367
2021-09-15,31.818180,31.954544,31.818180,31.954544,31.401234,8431960
2021-09-16,31.954544,32.045452,31.863636,31.954544,31.401234,11754780
2021-09-19,31.909090,31.954544,31.727272,31.818180,31.267231,8097801
2021-09-20,31.772726,31.818180,31.727272,31.818180,31.267231,4873804
2021-09-21,31.727272,31.818180,31.727272,31.727272,31.177898,4978432
2021-09-22,31.727272,31.818180,31.727272,31.772726,31.222565,2677562
2021-09-26,31.818180,31.954544,31.772726,31.909090,31.356567,8759381
2021-09-27,31.909090,32.000000,31.863636,31.909090,31.356567,6821019
2021-09-28,31.954544,33.227272,31.863636,33.045452,32.473251,34658086
2021-09-29,32.818180,33.136364,32.545452,32.727272,32.160580,14998184
2021-09-30,32.681816,32.818180,32.454544,32.727272,32.160580,9498419
2021-10-03,32.636364,32.772728,32.590908,32.772728,32.205250,4962854
2021-10-04,32.727272,33.363636,32.636364,33.090908,32.517921,14465144
2021-10-05,33.181816,33.818180,33.136364,33.681816,33.098598,22231350
2021-10-06,33.681816,34.545452,33.681816,33.909088,33.321934,33166272
2021-10-07,33.954544,34.272728,33.636364,33.772728,33.187935,7932927
2021-10-10,33.863636,33.954544,33.318180,33.590908,33.009262,6912447
2021-10-11,33.590908,33.590908,33.590908,33.590908,33.009262,0
2021-10-12,33.636364,34.045452,33.500000,33.818180,33.232601,11143045
2021-10-13,33.772728,33.818180,33.590908,33.636364,33.053932,5104151
2021-10-14,33.636364,33.954544,33.590908,33.909088,33.321934,7399998
2021-10-17,33.863636,34.136364,33.818180,34.000000,33.411270,8599056
2021-10-18,34.000000,34.000000,33.863636,34.000000,33.411270,4568963
2021-10-19,34.000000,34.181816,33.909088,34.045452,33.455936,5598800
2021-10-20,33.954544,34.045452,33.727272,33.863636,33.277271,5767853
2021-10-21,33.909088,34.181816,33.863636,34.045452,33.455936,7198244
2021-10-24,34.045452,34.136364,34.000000,34.000000,33.411270,5776310
2021-10-25,33.909088,34.090908,33.909088,34.045452,33.455936,8115036
2021-10-26,34.000000,34.090908,33.909088,34.000000,33.411270,8659994
2021-10-27,33.954544,34.545452,33.954544,34.272728,33.679276,13380002
2021-10-28,34.181816,34.363636,34.045452,34.318180,33.723942,9173571
2021-10-31,34.454544,34.818180,34.363636,34.454544,33.857948,9995294
2021-11-01,34.454544,34.545452,34.318180,34.318180,33.723942,5712082
2021-11-02,34.318180,34.454544,34.227272,34.454544,33.857948,5599803
2021-11-03,34.409088,34.409088,34.136364,34.181816,33.589939,3502084
2021-11-04,34.136364,34.409088,34.090908,34.409088,33.813274,3701805
2021-11-07,34.181816,34.227272,34.090908,34.181816,33.905071,2846412
2021-11-08,34.136364,34.227272,34.045452,34.090908,33.814899,5698403
2021-11-09,34.090908,34.090908,33.863636,33.909088,33.634552,3832682
2021-11-10,33.909088,34.136364,33.772728,34.000000,33.724728,3039720
2021-11-11,33.954544,34.136364,33.909088,34.136364,33.859989,2573225
2021-11-14,34.090908,34.136364,34.000000,34.045452,33.769814,1798449
2021-11-15,33.954544,34.045452,33.863636,33.863636,33.589470,2815810
2021-11-16,33.818180,33.909088,33.636364,33.772728,33.499298,4040092
2021-11-17,33.636364,33.727272,33.590908,33.681816,33.409122,2673226
2021-11-18,33.681816,33.681816,33.681816,33.681816,33.409122,0
2021-11-21,33.272728,33.272728,32.727272,32.818180,32.552479,5138288
2021-11-22,32.727272,32.863636,32.000000,32.227272,31.966352,6337315
2021-11-23,32.136364,33.000000,31.954544,32.545452,32.281956,6493741
2021-11-24,32.954544,32.954544,32.727272,32.727272,32.462303,2968179
2021-11-25,32.772728,33.000000,32.363636,32.363636,32.101612,4226513
2021-11-28,32.363636,32.363636,32.363636,32.363636,32.101612,0
2021-11-29,31.772726,31.954544,31.727272,31.727272,31.470402,6386022
2021-11-30,31.727272,31.772726,31.500000,31.500000,31.244968,12087608
2021-12-01,31.590908,31.818180,31.545454,31.818180,31.560574,4814005
2021-12-02,31.818180,31.818180,31.818180,31.818180,31.560574,0
2021-12-05,31.818180,32.090908,31.818180,32.000000,31.740921,3778628
2021-12-06,32.045452,32.136364,31.818180,31.818180,31.560574,5064022
2021-12-07,32.090908,32.090908,31.863636,31.863636,31.605661,3892295
2021-12-08,31.863636,32.045452,31.818180,31.863636,31.605661,5440926
2021-12-09,31.909090,31.954544,31.500000,31.590908,31.335140,11284023
2021-12-12,31.636362,31.681818,31.409090,31.636362,31.380228,4435145
2021-12-13,31.636362,31.818180,31.590908,31.681818,31.425316,5269282
2021-12-14,31.681818,31.818180,31.590908,31.818180,31.560574,3270890
2021-12-15,31.772726,31.954544,31.681818,31.954544,31.695833,4293162
2021-12-16,31.863636,32.090908,31.863636,32.045452,31.786005,8852822
2021-12-19,31.954544,32.000000,31.818180,31.863636,31.605661,2674213
2021-12-20,31.863636,32.045452,31.727272,32.045452,31.786005,4650110
2021-12-21,32.000000,32.227272,31.909090,32.227272,31.966352,4772926
2021-12-22,32.181816,32.409088,32.136364,32.181816,31.921265,3304166
2021-12-23,32.136364,32.454544,32.136364,32.454544,32.191784,3033760
2021-12-26,32.363636,32.454544,32.272728,32.272728,32.011440,1447994
2021-12-27,32.272728,32.272728,32.136364,32.181816,31.921265,2306984
2021-12-28,32.272728,32.363636,32.227272,32.363636,32.101612,3018206
2021-12-29,32.272728,32.318180,31.954544,32.000000,31.740921,2871236
2021-12-30,32.000000,32.545452,31.954544,32.545452,32.281956,7344383
2022-01-02,32.500000,32.500000,32.318180,32.318180,32.056526,2404110
2022-01-03,32.272728,32.545452,32.272728,32.409088,32.146698,3099924
2022-01-04,32.363636,32.454544,32.318180,32.363636,32.101612,2202858
2022-01-05,32.318180,32.545452,32.318180,32.500000,32.236874,2708927
2022-01-06,32.363636,32.409088,32.227272,32.227272,31.966352,3490774
2022-01-09,32.272728,32.454544,32.272728,32.454544,32.191784,3774270
2022-01-10,32.454544,32.500000,32.363636,32.409088,32.146698,2740455
2022-01-11,32.363636,32.727272,32.318180,32.727272,32.462303,5329094
2022-01-12,32.727272,33.045452,32.636364,33.045452,32.777908,9083807
2022-01-13,33.045452,33.409088,33.045452,33.363636,33.093517,8032825
2022-01-16,33.363636,33.727272,33.363636,33.409088,33.138599,4127411
2022-01-17,33.454544,33.636364,33.272728,33.545452,33.273861,5039234
2022-01-18,33.545452,33.636364,33.409088,33.454544,33.183689,3133532
2022-01-19,33.409088,33.500000,33.318180,33.363636,33.093517,2158340
2022-01-20,33.363636,33.500000,33.227272,33.500000,33.228775,2585233
2022-01-23,33.409088,33.409088,33.090908,33.181816,32.913170,2033993
2022-01-24,33.181816,33.227272,32.909088,33.000000,32.732826,2937386
2022-01-25,32.954544,33.272728,32.818180,33.272728,33.003345,2480397
2022-01-26,33.181816,33.545452,33.181816,33.545452,33.273861,3277579
2022-01-27,33.545452,33.545452,33.545452,33.545452,33.273861,0
2022-01-30,33.545452,33.954544,33.545452,33.772728,33.499298,4555974
2022-01-31,33.772728,34.090908,33.772728,33.954544,33.679642,6395976
2022-02-01,34.045452,34.090908,33.727272,33.863636,33.589470,4262282
2022-02-02,33.909088,34.090908,33.318180,33.409088,33.138599,5805787
2022-02-03,33.500000,33.636364,33.363636,33.545452,33.273861,2128490
2022-02-06,33.181816,33.500000,33.181816,33.454544,33.183689,3382938
2022-02-07,33.454544,33.681816,33.272728,33.681816,33.409122,4403140
2022-02-08,33.681816,34.136364,33.681816,33.863636,33.589470,5759704
2022-02-09,33.863636,33.863636,33.590908,33.772728,33.499298,2662173
2022-02-10,33.636364,34.000000,33.590908,33.909088,33.634552,3654535
2022-02-13,33.954544,34.090908,33.545452,33.681816,33.409122,6718836
2022-02-14,33.681816,33.909088,33.545452,33.909088,33.634552,4574067
2022-02-15,33.818180,34.090908,33.818180,33.909088,33.634552,6327832
2022-02-16,33.909088,34.318180,33.818180,34.318180,34.040333,9148051
2022-02-17,34.318180,34.454544,34.090908,34.318180,34.040333,10568681
2022-02-20,34.227272,34.454544,34.181816,34.272728,33.995247,5754718
2022-02-21,34.272728,36.545452,34.272728,35.681816,35.392929,43681041
2022-02-23,35.681816,36.909088,35.454544,36.863636,36.565182,31697998
2022-02-24,36.681816,38.409088,36.136364,37.590908,37.286564,50008241
2022-02-27,37.590908,38.136364,36.681816,37.227272,36.925873,27160584
2022-02-28,37.272728,37.772728,37.045452,37.772728,37.466911,27071415
2022-03-01,37.727272,37.954544,37.545452,37.681816,37.376736,13689079
2022-03-02,37.818180,39.227272,37.818180,39.136364,38.819508,43511365
2022-03-03,39.545452,40.909088,39.500000,40.272728,39.946671,34770244
2022-03-06,40.909088,41.045452,40.363636,40.545452,40.217186,26881198
2022-03-07,41.363636,41.818180,40.636364,40.727272,40.397533,32810639
2022-03-08,40.909088,41.090908,39.363636,40.545452,40.217186,26687710
2022-03-09,40.818180,40.863636,39.363636,39.363636,39.044941,15340164
2022-03-10,38.727272,38.954544,37.000000,37.363636,37.061131,41315437
2022-03-13,37.363636,37.863636,36.272728,36.318180,36.024139,22415422
2022-03-14,36.181816,36.772728,35.727272,35.727272,35.438015,26505429
2022-03-15,35.272728,35.636364,35.000000,35.227272,34.942066,13398294
2022-03-16,35.454544,37.272728,35.318180,37.272728,36.970959,21390526
2022-03-17,37.136364,38.045452,36.545452,38.045452,37.737427,24996052
2022-03-20,38.636364,39.909088,38.590908,39.318180,38.999851,25210086
2022-03-21,39.727272,39.727272,38.818180,39.045452,38.729332,17849982
2022-03-22,39.272728,39.272728,38.681816,39.181816,38.864590,10176452
2022-03-23,38.954544,38.954544,38.136364,38.727272,38.413727,10568420
2022-03-24,38.863636,39.181816,38.636364,38.727272,38.413727,7183143
2022-03-27,38.500000,38.636364,37.772728,38.045452,37.737427,11479509
2022-03-28,38.000000,38.318180,37.772728,38.227272,37.917774,7344588
2022-03-29,38.136364,38.181816,37.954544,38.090908,37.782516,4791888
2022-03-30,38.090908,38.181816,37.500000,37.909088,37.602169,4635904
2022-03-31,37.909088,39.181816,37.545452,39.181816,38.864590,12955660
2022-04-03,38.954544,39.181816,38.636364,39.000000,38.684246,6702833
2022-04-04,39.000000,39.000000,39.000000,39.000000,38.684246,0
2022-04-05,39.181816,39.227272,38.909088,39.090908,38.774418,5123504
2022-04-06,39.090908,39.181816,38.909088,39.090908,38.774418,6615244
2022-04-07,39.045452,39.045452,38.772728,38.954544,38.639160,4228156
2022-04-10,39.000000,39.090908,38.863636,38.909088,38.594070,3242269
2022-04-11,38.863636,39.090908,38.727272,38.818180,38.503899,4617176
2022-04-12,38.818180,39.681816,38.772728,39.090908,38.774418,11366973
2022-04-13,39.090908,39.181816,38.681816,38.772728,38.458817,5807943
2022-04-14,38.772728,39.090908,38.545452,39.090908,38.774418,5049381
2022-04-17,39.000000,39.000000,38.818180,38.863636,38.548988,2843446
2022-04-18,38.818180,39.000000,38.772728,38.909088,38.594070,2217816
2022-04-19,38.954544,39.045452,38.636364,38.636364,38.323555,5746035
2022-04-20,39.045452,39.454544,38.772728,39.454544,39.135113,16309944
2022-04-21,39.454544,39.590908,39.000000,39.090908,38.774418,8155214
2022-04-24,39.000000,39.090908,38.863636,39.090908,38.774418,3245295
2022-04-25,39.045452,39.090908,38.863636,39.000000,38.684246,4991565
2022-04-26,39.090908,39.454544,39.000000,39.409088,39.090023,7857513
2022-04-27,39.409088,40.636364,39.318180,40.318180,39.991756,14263929
2022-04-28,40.681816,40.818180,40.409088,40.818180,40.487709,14473760
2022-05-08,40.727272,41.909088,40.636364,41.681816,41.344353,15334988
2022-05-09,41.681816,42.045452,41.545452,41.772728,41.434528,14025972
2022-05-10,41.772728,42.000000,41.136364,41.772728,41.434528,10515429
2022-05-11,41.636364,41.954544,41.363636,41.363636,41.028748,8108382
2022-05-12,41.363636,41.363636,39.909088,40.636364,40.307362,15445749
2022-05-15,42.000000,42.900002,40.750000,42.349998,42.007122,16405166
2022-05-16,42.299999,43.349998,42.200001,42.500000,42.155910,16668242
2022-05-17,42.500000,42.500000,40.549999,41.200001,40.866436,17043615
2022-05-18,41.200001,41.200001,41.200001,41.200001,40.866436,0
2022-05-19,40.049999,40.250000,39.500000,39.750000,39.428177,12118667
2022-05-22,40.000000,40.099998,38.799999,39.200001,38.882629,8020847
2022-05-23,39.349998,39.500000,38.950001,39.500000,39.180199,6550143
2022-05-24,39.450001,40.200001,39.099998,40.150002,40.150002,11407875
2022-05-25,40.200001,41.250000,40.200001,41.000000,41.000000,7913971
2022-05-26,41.099998,41.450001,40.450001,40.700001,40.700001,7289917
2022-05-29,41.099998,41.500000,41.099998,41.349998,41.349998,7459956
2022-05-30,41.349998,41.750000,41.200001,41.450001,41.450001,10654289
2022-05-31,41.799999,42.000000,41.250000,41.900002,41.900002,32685935
2022-06-01,41.849998,41.849998,41.049999,41.049999,41.049999,5388000
2022-06-02,41.000000,41.000000,40.200001,40.200001,40.200001,6187070
2022-06-05,40.299999,40.750000,40.299999,40.650002,40.650002,4205182
2022-06-06,40.700001,41.049999,40.700001,41.000000,41.000000,4943459
2022-06-07,41.000000,41.049999,40.500000,40.500000,40.500000,3399501
2022-06-08,40.549999,40.849998,40.400002,40.599998,40.599998,2576708
2022-06-09,40.650002,40.799999,40.150002,40.400002,40.400002,5251751
2022-06-12,40.099998,40.099998,39.150002,39.200001,39.200001,7310629
2022-06-13,39.000000,39.599998,38.299999,39.400002,39.400002,9707147
2022-06-14,39.400002,39.599998,38.599998,39.049999,39.049999,5922074
2022-06-15,39.000000,39.200001,38.400002,38.450001,38.450001,5760259
2022-06-16,38.450001,38.950001,38.450001,38.500000,38.500000,8447754
2022-06-19,38.049999,38.099998,36.950001,36.950001,36.950001,8418316
2022-06-20,36.900002,37.400002,36.549999,36.900002,36.900002,7867698
2022-06-21,37.099998,37.799999,37.049999,37.500000,37.500000,5535262
2022-06-22,37.599998,37.599998,37.000000,37.200001,37.200001,4328876
2022-06-23,37.250000,37.599998,37.099998,37.200001,37.200001,4614276
2022-06-26,37.549999,37.849998,37.549999,37.650002,37.650002,2969194
2022-06-27,37.799999,37.799999,37.500000,37.599998,37.599998,3064123
2022-06-28,37.650002,38.849998,37.650002,38.849998,38.849998,5585162
2022-06-29,38.799999,39.599998,38.500000,39.200001,39.200001,5682287
2022-06-30,39.200001,39.200001,38.750000,38.799999,38.799999,7681531
2022-07-03,38.849998,38.950001,38.349998,38.650002,38.650002,1602855
2022-07-04,38.500000,38.500000,37.900002,38.150002,38.150002,3600958
2022-07-05,38.150002,38.400002,38.000000,38.299999,38.299999,2396120
2022-07-06,37.950001,38.049999,37.700001,37.950001,37.950001,5571191
2022-07-13,37.500000,37.599998,36.650002,36.650002,36.650002,9113060
2022-07-14,36.700001,36.900002,36.099998,36.250000,36.250000,4496420
2022-07-17,36.599998,37.150002,36.400002,36.950001,36.950001,3104139
2022-07-18,37.000000,38.500000,37.000000,38.500000,38.500000,5898112
2022-07-19,38.500000,39.000000,38.099998,38.750000,38.750000,4433934
2022-07-20,38.700001,39.000000,38.549999,38.900002,38.900002,3422660
2022-07-21,38.950001,38.950001,38.599998,38.650002,38.650002,3023874
2022-07-24,38.500000,38.799999,38.250000,38.700001,38.700001,1881458
2022-07-25,38.500000,38.900002,38.450001,38.599998,38.599998,3632835
2022-07-26,38.700001,38.849998,38.450001,38.799999,38.799999,2774308
2022-07-27,39.000000,39.849998,38.750000,39.750000,39.750000,7678660
2022-07-28,39.950001,40.049999,39.700001,39.700001,39.700001,11124913
2022-07-31,39.700001,40.049999,39.700001,39.750000,39.750000,5619859
2022-08-01,39.750000,40.099998,39.700001,40.049999,40.049999,9007986
2022-08-02,40.000000,40.049999,39.200001,39.849998,39.849998,6374940
2022-08-03,39.750000,39.849998,39.500000,39.849998,39.849998,2930321
2022-08-04,39.700001,39.849998,39.599998,39.700001,39.700001,2933435
2022-08-07,39.599998,39.599998,39.200001,39.250000,39.250000,1912538
2022-08-08,39.299999,39.549999,39.150002,39.299999,39.299999,2965721
2022-08-09,39.299999,39.849998,39.099998,39.799999,39.799999,8170487
2022-08-10,39.799999,40.049999,39.549999,39.849998,39.849998,5345517
2022-08-11,39.900002,40.799999,39.900002,40.799999,40.799999,9287883
2022-08-14,40.799999,41.099998,40.299999,40.450001,40.450001,7945639
2022-08-15,40.400002,40.450001,39.849998,40.450001,40.450001,5036267
2022-08-16,40.349998,40.349998,39.799999,39.799999,39.799999,5329234
2022-08-17,39.799999,39.849998,39.450001,39.799999,39.799999,4021234
2022-08-18,39.750000,39.900002,39.700001,39.750000,39.750000,1993754
